method,intra_cor,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49,training_time
PFI,0.65,-0.04142285770670995,0.0,-0.00863496860043611,0.0,-0.005153221316845702,1.0,-0.001077318793548443,0.0,0.06996684816925836,1.0,0.0502801532143522,0.0,-0.006394971834492225,0.0,-9.042104344558766e-05,0.0,-0.054699329257420715,0.0,0.00010072510077208108,0.0,0.0026600526272133607,1.0,0.13521033947863614,1.0,0.0,0.0,0.0033891280236773014,0.0,0.0020787124061421025,0.0,0.00026170996123298096,0.0,0.004788628768224612,0.0,0.008679181888787468,0.0,0.00031368591555036573,0.0,-0.00021369274646687586,0.0,0.0,0.0,0.0,0.0,0.08176416345253301,1.0,-0.005445760847646142,0.0,-0.03429810483370588,0.0,-0.03133160307173455,0.0,-0.007908183708895677,0.0,-0.20500967577768847,1.0,-0.034812813559998546,1.0,0.057106609077170134,0.0,-0.03753125655293843,0.0,0.1431908994215476,1.0,0.020536248250841993,0.0,0.006124289408916184,1.0,-0.008171887523722887,0.0,-0.015155550971076792,1.0,-0.017492746601476483,0.0,0.003830614003422994,0.0,0.3603296101617275,1.0,0.04773220305197867,0.0,0.003937290367311164,0.0,0.24615363213806063,1.0,-0.00577732181714552,0.0,-0.0010789280452740968,0.0,0.0033236610748907935,0.0,0.0005747834206140112,0.0,0.0011573945232257188,0.0,-0.03929190581026987,0.0,0.0,0.0,-0.05123497442069436,0.0,23.46645998954773
PFI,0.85,-0.02292444776828262,0.0,0.019791776707879905,0.0,-0.017101519496090845,1.0,0.09114916849426535,0.0,0.1562814404486481,1.0,0.2603080746301991,0.0,0.043668815232603464,0.0,0.16965439895801993,0.0,0.08739174325160093,0.0,0.10188849117485432,0.0,0.2752983171689749,1.0,0.11713765364111595,1.0,-0.021038156923250284,0.0,0.1090466329610571,0.0,-0.0287168819544128,0.0,-0.0022871496286747117,0.0,0.09155561700418247,0.0,0.22385209366959913,0.0,-0.020529938185180896,0.0,-0.046698309884288136,0.0,-0.06786614644165923,0.0,-0.011961407579054395,0.0,0.01998806073057935,1.0,0.06442919544211279,0.0,0.015514455317138243,0.0,-0.011736579047489926,0.0,0.012883888920594444,0.0,0.43843191130731185,1.0,-0.016140283879860107,1.0,3.001872436542371,0.0,-0.47343226349141787,0.0,0.1009700459346341,1.0,-0.4310294806806212,0.0,0.5323806078699853,1.0,0.07640916337075154,0.0,0.5794132963045229,1.0,0.1293914710576054,0.0,0.1857317576281723,0.0,-0.003519885343028051,1.0,-0.06183079537402847,0.0,0.06272503057670775,0.0,0.08217608540108401,1.0,-0.21294990278500592,0.0,0.11252805301416302,0.0,0.01115243692366974,0.0,-0.0063782336463127365,0.0,0.1567151323982081,0.0,0.09962973803843767,0.0,0.0037769399435028106,0.0,-0.021994512270048006,0.0,22.44886350631714
LOCO-W,0.0,-16.046330547781256,0.0,62.34256008429898,0.0,73.46711178280059,1.0,-3.3596556604231838,0.0,2.720690839082356,1.0,-2.1844140397901404,0.0,-11.545482201330422,0.0,5.793858039899495,0.0,-30.357458335949907,0.0,9.040256273788339,0.0,2.1398138474141626,1.0,-5.259379274778558,1.0,-5.80129848533613,0.0,-80.38771556533341,0.0,-0.33058605779348454,0.0,-23.80097067342263,0.0,4.712663732284806,0.0,-13.175099744689957,0.0,-18.93749209906709,0.0,6.425523601366994,0.0,1.0156727150258673,0.0,-6.848147520541172,0.0,10.539568807503393,1.0,-1.1761130406083968,0.0,1.1855882121727592,0.0,68.63482704278827,0.0,1.862131255141595,0.0,-52.09893654476591,1.0,4.29367991120869,1.0,-3.030857760036491,0.0,-14.058563359490241,0.0,-1.5167385152006623,1.0,-5.112226766620054,0.0,-7.074148487838619,1.0,-10.512130997713616,0.0,-3.8971568407025217,1.0,-9.100206605386497,0.0,-20.825296221208983,0.0,1.0209061376267068,1.0,3.8739410765454703,0.0,0.05991869826912423,0.0,-0.7725496059993399,1.0,-8.65753974160939,0.0,8.629005447463339,0.0,-32.12666892606403,0.0,-5.791830034107879,0.0,0.5880734899568282,0.0,-3.3940326548773356,0.0,2.7966325526426092,0.0,-47.676602849688,0.0,1384.6353285312653
LOCO-W,0.15,-44.938423955512306,0.0,4.926697707645552,0.0,-17.715741653028594,1.0,47.53778389569272,0.0,10.138848669166576,1.0,11.949373498868765,0.0,24.3922239130831,0.0,49.65476598696388,0.0,8.474969371374787,0.0,32.371783316146804,0.0,29.119323479598833,1.0,41.31527302053236,1.0,-39.66535993088593,0.0,9.410324795584737,0.0,-36.18155855464223,0.0,0.6469387729297579,0.0,-28.666641536945086,0.0,21.481022960257153,0.0,-19.86399426100283,0.0,-0.15935318130136514,0.0,-4.5167985602868335,0.0,-21.906504630536137,0.0,-23.899235096836005,1.0,7.38123717354587,0.0,53.793631090163785,0.0,-29.502741697356658,0.0,-7.150588980704213,0.0,68.72691218178704,1.0,-8.420174954125336,1.0,-24.154239792513206,0.0,-11.408359462076378,0.0,1.8826764887011924,1.0,20.326524640587596,0.0,-48.68755916259741,1.0,-2.4337519765695266,0.0,2.3936307217987483,1.0,-0.5521653796586938,0.0,-14.93453058826002,0.0,10.83880560961894,1.0,20.62220319158186,0.0,43.72144515474044,0.0,5.511154669586946,1.0,19.181834450978545,0.0,7.2665465646633685,0.0,18.7879291892308,0.0,75.3372820051751,0.0,-34.856061203502115,0.0,35.2368546506533,0.0,77.93301602216393,0.0,16.297530896475973,0.0,1340.1633825302124
LOCO-W,0.3,-9.402245470755336,0.0,8.465310075741385,0.0,5.862087954598715,1.0,-4.533395361509209,0.0,-4.027155414089567,1.0,-0.33252888037561457,0.0,-13.705514764702034,0.0,8.973328354609908,0.0,-1.9342409631055184,0.0,8.780525514411044,0.0,-0.6957757380889,1.0,-15.189545696809411,1.0,-70.56329569047938,0.0,21.64872456243054,0.0,-14.669865573198566,0.0,4.060757737895704,0.0,4.139018250484022,0.0,-10.810758164882149,0.0,12.56127654503001,0.0,4.634718869688436,0.0,-21.187392605401435,0.0,7.075826073910243,0.0,2.570446614432627,1.0,11.151635073823604,0.0,-4.724115387463932,0.0,1.0811396476321904,0.0,-7.5238633719398464,0.0,10.99297659663496,1.0,-4.897005726742042,1.0,17.234500669655635,0.0,-10.31012259197871,0.0,20.924706864512665,1.0,20.09846851812617,0.0,7.025903316590199,1.0,31.547276418681726,0.0,8.488788284352758,1.0,102.04300528539062,0.0,79.84500397078524,0.0,-10.211513238847607,1.0,4.246231016200765,0.0,-2.3633066073075137,0.0,1.5854216455429406,1.0,-9.759527638852816,0.0,31.539235582332164,0.0,-9.749831183955989,0.0,-6.876098974232642,0.0,-34.17362990985037,0.0,-10.309542119630699,0.0,3.6154969667297143,0.0,21.634492534484625,0.0,1319.7608668804169
LOCO-W,0.5,-0.2339782748502503,0.0,-21.74233126158899,0.0,-68.23000587557536,1.0,12.423402187405069,0.0,-0.35424752662791853,1.0,-6.311468080098345,0.0,-28.228369339088957,0.0,13.483962722399982,0.0,-9.009403189240297,0.0,4.817257547917876,0.0,-1.9231398634558077,1.0,-9.13873171385454,1.0,-25.77723471111779,0.0,-0.07992349306176677,0.0,-21.331356641482497,0.0,-22.171161853853558,0.0,-22.074713916427793,0.0,3.725125314826358,0.0,8.793062220691537,0.0,1.6783086843777744,0.0,-2.3289475990225945,0.0,-18.90978279341712,0.0,16.640457903200787,1.0,-20.044676705787897,0.0,74.07035945606191,0.0,6.969663748737611,0.0,5.048127792172872,0.0,-15.279656777821728,1.0,-1.0180698793709453,1.0,7.646650414407733,0.0,-21.101070934489773,0.0,8.404479747147207,1.0,0.9190217672241409,0.0,-12.170587462895497,1.0,26.913079772699586,0.0,14.752015133214769,1.0,12.871354695703713,0.0,-2.0898132208207425,0.0,-3.1308416097379212,1.0,26.598749210854614,0.0,42.603652497038205,0.0,10.19856032214993,1.0,15.460744803580775,0.0,-21.687623306654107,0.0,-20.45376845493134,0.0,-16.576798299471477,0.0,4.638628403694101,0.0,17.267790587183143,0.0,4.2894751712177355,0.0,-57.28989823372373,0.0,1311.5837216377258
LOCO-W,0.65,15.476703559197333,0.0,28.08897968117264,0.0,-0.9199517053985772,1.0,-58.989720009142516,0.0,41.304641200536665,1.0,35.55597596403846,0.0,68.40939589073898,0.0,158.2865264369635,0.0,-132.503795556895,0.0,116.0241420141804,0.0,5.0112440694439035,1.0,-65.61928262078173,1.0,-127.39672785774482,0.0,-150.27632413359112,0.0,11.411731838784963,0.0,-23.040400113020684,0.0,-89.94223512077237,0.0,69.1947384023497,0.0,38.05274551547344,0.0,-78.95124308994535,0.0,58.6152571885231,0.0,-128.86041896519342,0.0,-226.4917070785627,1.0,61.02051586258969,0.0,93.17910068678643,0.0,48.1246798849381,0.0,99.2927600816631,0.0,-30.350628590835004,1.0,15.588527298521303,1.0,-67.50504297886474,0.0,15.64504447403259,0.0,-9.523002957177335,1.0,-46.70142825100723,0.0,17.480410702143104,1.0,-21.881638227284974,0.0,-0.38686849741776475,1.0,-140.9924624185516,0.0,-18.61438069368131,0.0,-9.475267920937474,1.0,11.464131438866158,0.0,-59.740576205188006,0.0,0.14591417639498755,1.0,85.5216104308225,0.0,178.71245852847147,0.0,-45.690883324421215,0.0,80.49796366506695,0.0,27.351069989644458,0.0,61.4267433196226,0.0,154.13028223546738,0.0,-98.13062940238635,0.0,1318.701515674591
LOCO-W,0.85,229.74030358696623,0.0,-28.847294651409804,0.0,228.92892880460136,1.0,-12.613839440219603,0.0,63.9147309162346,1.0,-118.28796004920183,0.0,-179.58278726063514,0.0,-215.76794643981938,0.0,-218.35427257044273,0.0,82.22536230723917,0.0,-222.56398677010012,1.0,-72.37253161692011,1.0,92.42689612316055,0.0,180.11391543767286,0.0,122.44913070437836,0.0,156.1246824906873,0.0,24.8204449468321,0.0,65.85635367633596,0.0,97.20450898221318,0.0,-124.39915696810179,0.0,-43.765544449079755,0.0,193.81154059616614,0.0,81.8692036538317,1.0,128.21143319400989,0.0,109.97579209379244,0.0,70.2442096350044,0.0,99.60138614297419,0.0,83.19997870079949,1.0,198.7987912628793,1.0,-208.1242119798932,0.0,139.61803139127522,0.0,-212.85325178100675,1.0,-137.89943313971636,0.0,-38.89880131674052,1.0,-6.2974741323136705,0.0,-118.30900078777887,1.0,-130.34651936440855,0.0,-228.60509481926618,0.0,85.14053308335144,1.0,1.1136768045122751,0.0,95.13164799922066,0.0,-123.31548179897861,1.0,-12.426348735358928,0.0,238.5594881588997,0.0,72.74448670030527,0.0,-83.57272974945359,0.0,-240.30389464930667,0.0,2.409266775317852,0.0,-218.26381109394254,0.0,-117.1802715509856,0.0,1394.4747684001923
LOCO-HD,0.0,-0.19419708722176665,0.0,-0.4595202261827467,0.0,-0.22106043631919192,1.0,0.01689463533750768,0.0,0.20336849879549845,1.0,-0.28864486381792176,0.0,-0.7111057010245077,0.0,-0.15255638481505684,0.0,0.9112630308091525,0.0,-0.08008520407264541,0.0,1.4346545799450041,1.0,0.3230035283977486,1.0,1.9557798991572213,0.0,-0.9049015594388266,0.0,-0.6068865215685264,0.0,-0.11406423492366002,0.0,-0.33558352002307856,0.0,-0.6677805054685564,0.0,-0.2660746100412439,0.0,-0.4771608789580455,0.0,-0.5838821842962147,0.0,-0.4949433010087887,0.0,-8.021280021671032,1.0,-0.28622821168733026,0.0,-0.3246378823590135,0.0,-0.07890537992159352,0.0,0.06673330088847251,0.0,0.04180309844190333,1.0,-3.7983515243560078,1.0,4.393963803795373,0.0,-0.04503632317306483,0.0,-0.9355455506863564,1.0,-0.5571179187296025,0.0,-0.7284257476399603,1.0,-2.586058198533806,0.0,0.19275114155016126,1.0,-0.524470848410374,0.0,-0.5911589340403793,0.0,-1.0689274224109226,1.0,-0.5304133115619152,0.0,-0.17003293976324585,0.0,-0.01968293985174796,1.0,-1.0927999590098807,0.0,-0.20658705083843643,0.0,1.082954510089678,0.0,-0.3486877931260324,0.0,0.4740443765967939,0.0,-0.3035373591584971,0.0,-0.11795712664462599,0.0,-0.8695462557408291,0.0,211.56959056854248
LOCO-HD,0.15,0.23967382411095173,0.0,8.6033351110747,0.0,2.2107891453156583,1.0,-3.3582864199509004,0.0,-0.5558187310411142,1.0,1.4060495873765717,0.0,-0.7935602217198721,0.0,-0.3050870530886982,0.0,2.1383470062682477,0.0,4.098862004168865,0.0,2.039922043920569,1.0,-0.20314367988632398,1.0,-1.6154349956725582,0.0,10.975981698571303,0.0,5.419830821940366,0.0,-5.401421202748082,0.0,-0.8640566130385707,0.0,-1.1573047964813838,0.0,10.171050392764727,0.0,1.5450099289790842,0.0,-0.8215119908922759,0.0,4.31617940112821,0.0,-6.15235107974803,1.0,0.4607462292479454,0.0,-11.241727278625007,0.0,-2.7384578515487306,0.0,3.3199092604158693,0.0,2.9097044048251064,1.0,0.28841673338030205,1.0,-1.8225476659032154,0.0,1.42274979803517,0.0,-4.016348252555957,1.0,-0.6167891723971195,0.0,1.095035032290042,1.0,3.225260905010515,0.0,-5.829713837806764,1.0,-0.9213641567378374,0.0,4.006133954352947,0.0,2.294667225043895,1.0,4.538875665380516,0.0,0.1523663488870568,0.0,8.74980980755032,1.0,-3.759919991844839,0.0,0.26249064572095904,0.0,-6.777070230410118,0.0,-2.4630230674563336,0.0,-3.437261834954114,0.0,-0.8916409006097012,0.0,9.891464651632617,0.0,0.1733328077209535,0.0,276.6003942489624
LOCO-HD,0.3,-12.984223010281596,0.0,-9.884735628759017,0.0,-13.080321364318365,1.0,-12.523246604053611,0.0,-11.474498489770212,1.0,-12.807057679971194,0.0,-12.769339694536939,0.0,22.345812184337262,0.0,-10.09846896625777,0.0,-12.143101823405004,0.0,-22.637807331352803,1.0,16.225185717324734,1.0,1.6258327880804018,0.0,-13.09109928552516,0.0,-12.65214609883634,0.0,-12.143973899335776,0.0,-12.507339223738143,0.0,-12.183714699551558,0.0,-13.004537014533184,0.0,-13.140729930888426,0.0,-12.956707879052772,0.0,-13.361387679314987,0.0,8.40742261603748,1.0,-12.508558721752536,0.0,-12.14470979872658,0.0,-12.850746368959733,0.0,-1.2097844076756132,0.0,-12.860889218635293,1.0,-11.639696959077241,1.0,-12.293486830656093,0.0,-11.6008998818632,0.0,7.357983463759695,1.0,-1.069995534572172,0.0,4.862783080240376,1.0,-12.36682077412894,0.0,-6.23609988722103,1.0,-12.226805687585284,0.0,-10.117148240746246,0.0,26.66797313764988,1.0,-1.5700143153781028,0.0,-4.889711406053721,0.0,-9.10879226089412,1.0,-12.642357942204569,0.0,-12.869177545037587,0.0,-10.032166566267847,0.0,-12.29658166378033,0.0,-11.657934989138766,0.0,-19.251744491607838,0.0,-10.825043750894054,0.0,22.403603171544376,0.0,221.95373344421387
LOCO-HD,0.5,0.06507877287265273,0.0,-0.18358038458427473,0.0,-14.808265257623816,1.0,-0.010678183394759344,0.0,-0.4685049806747088,1.0,0.3682176410412126,0.0,-0.3553718323409498,0.0,0.15256532770791864,0.0,0.47064305387391414,0.0,-1.7906370610483577,0.0,-0.21035996410108737,1.0,9.694422758218366,1.0,-0.010221564643131842,0.0,-0.0648116134883594,0.0,0.0844239004567271,0.0,-0.25405207794409534,0.0,2.153019174804058,0.0,0.49033717348623895,0.0,0.17751863876253537,0.0,0.15027252674934743,0.0,-0.33643915336637065,0.0,0.15668879564145755,0.0,0.5751630672602346,1.0,0.4404232195456075,0.0,0.3148990896850705,0.0,0.6119835184163094,0.0,-0.10539821468375976,0.0,0.7818048797737447,1.0,0.3867047440739384,1.0,0.2699702212379975,0.0,0.3341164797618603,0.0,-0.3979003809852202,1.0,-0.012910272783244636,0.0,1.6642207851525086,1.0,-0.09061762999124312,0.0,-1.1431572052271122,1.0,-0.19595836991589977,0.0,0.04524642304215831,0.0,0.4729672333780286,1.0,0.44280910447213273,0.0,0.3667134906200431,0.0,1.8128245935046152,1.0,0.38790691833645496,0.0,0.37202634772847887,0.0,0.0654798585033518,0.0,-0.030442624157728915,0.0,0.7299956807946728,0.0,0.10905986671474466,0.0,0.3263076682374617,0.0,0.4745412055551128,0.0,251.58494186401367
LOCO-HD,0.65,2.243680842689969,0.0,0.7153167817082817,0.0,-1.3025286845309552,1.0,-1.0877810576453157,0.0,2.478611285019099,1.0,4.529786595943904,0.0,-0.758849331004285,0.0,-0.35710155203207705,0.0,-6.065822741539591,0.0,-0.09046738799037257,0.0,-0.7437745732598273,1.0,0.597996364971948,1.0,-0.14278182889211166,0.0,-0.37842384884964986,0.0,0.6717496630562323,0.0,-0.4797989909728244,0.0,0.2576128658020025,0.0,0.2345689984952628,0.0,-1.5139266703673684,0.0,-1.0327357823270518,0.0,-0.6295723449458706,0.0,-0.26927247988561476,0.0,1.434648963126108,1.0,0.7903819478174228,0.0,-2.246738847166796,0.0,-0.8059553947461495,0.0,1.0172817525411233,0.0,-6.707369107543457,1.0,-3.042187703002469,1.0,0.381890896567711,0.0,-1.3756707865783255,0.0,-0.7281075603697786,1.0,0.01158929940612552,0.0,-0.40016138764281095,1.0,0.2677362822923328,0.0,-1.5875413693572114,1.0,-2.647373466772251,0.0,-0.6100218348839235,0.0,2.862037388645547,1.0,-2.3286373075993083,0.0,1.2063278802808668,0.0,-3.6816447269406467,1.0,0.06671627656362489,0.0,-0.305152804921363,0.0,-1.032606291533341,0.0,-1.0392771120509678,0.0,0.028416330146058044,0.0,-1.8901139097951614,0.0,-0.5219323270802647,0.0,-0.8908994887671042,0.0,227.8029227256775
LOCO-HD,0.85,-10.675544536998245,0.0,-31.164379155107156,0.0,-23.447267152190875,1.0,-11.40203536730246,0.0,-0.22433503584994696,1.0,-31.500901804093928,0.0,10.170216376295912,0.0,3.1922542706064974,0.0,-9.894275286320237,0.0,16.53808666662752,0.0,9.841471464150288,1.0,-21.99098710743948,1.0,6.518270961752933,0.0,-16.97299411953162,0.0,12.694854649730644,0.0,10.798122947301465,0.0,3.572042520886555,0.0,-8.544959903078848,0.0,-4.938424199542055,0.0,-8.435994700876108,0.0,-10.31262009579359,0.0,-11.939234065681262,0.0,-10.429627696825662,1.0,-7.9712486957838,0.0,6.445766993948098,0.0,1.0111658573138698,0.0,-26.5592378874249,0.0,4.757741268293614,1.0,-26.647143851360795,1.0,-6.640762542893299,0.0,-23.480164319959272,0.0,7.302909652990252,1.0,-7.912540550569247,0.0,-21.09831033899394,1.0,34.66022026072886,0.0,5.540031961313673,1.0,-18.462129370859316,0.0,-2.4192423678272803,0.0,12.765445172202021,1.0,-19.20925827686102,0.0,-23.793464620877558,0.0,5.423408495155741,1.0,14.62926725141432,0.0,-19.167016257970488,0.0,-6.8783717301865295,0.0,-2.9500289455888833,0.0,1.6702625271191778,0.0,-11.032260156473399,0.0,-5.960861195533653,0.0,-8.900014504919852,0.0,256.1778516769409
S-CPI,0.0,-5.628061273347328e-14,0.0,-0.008106817955759913,0.0,-0.05114841461061875,1.0,-5.628061273347328e-14,0.0,0.01463914340439431,1.0,0.060659574047396726,0.0,-0.016604828421843267,0.0,-0.02562417244851729,0.0,0.1552451230080882,0.0,-0.08889805864427136,0.0,0.1598463356844046,1.0,0.0664034494694997,1.0,1.5482794656392262,0.0,-0.03515410186799606,0.0,-5.628061273347328e-14,0.0,0.1768831175612863,0.0,-0.012575870159471468,0.0,0.020596748535892023,0.0,-5.628061273347328e-14,0.0,-0.33545604433821735,0.0,-0.027369674502088038,0.0,-5.628061273347328e-14,0.0,-8.584386964928804,1.0,-5.628061273347328e-14,0.0,-0.01146453451210078,0.0,0.12380473271958739,0.0,0.1253298286332377,0.0,-0.47191965990275164,1.0,0.10587637966181103,1.0,-0.00018303467445233276,0.0,0.0006648373121242012,0.0,-0.13573985480672832,1.0,-0.0018521806337633792,0.0,-0.22597139987599596,1.0,-0.2826268083687396,0.0,0.18611502694282103,1.0,0.046147409054270554,0.0,0.3059092954117659,0.0,-1.0258921005652493,1.0,-5.628061273347328e-14,0.0,-0.015644107466725093,0.0,0.1862860196685107,1.0,-0.05790762458261297,0.0,0.01071988575198261,0.0,0.5751221021891033,0.0,-0.049951830501953794,0.0,0.3965391876245729,0.0,-0.021557612014401744,0.0,0.004093209829061559,0.0,0.022373212050466138,0.0,62.83166241645813
S-CPI,0.15,0.01131928903898577,0.0,-0.21882957282443413,0.0,0.10228279062456556,1.0,-0.19848263086658444,0.0,1.8513068004759725,1.0,-0.022535432792676488,0.0,-0.007668034817299377,0.0,0.04822109266300312,0.0,1.6707544583407987,0.0,-0.18429202149587415,0.0,-0.8712789479091043,1.0,-0.09247667144738853,1.0,-0.02788984415011634,0.0,-0.05776795608606916,0.0,-0.2687611659095833,0.0,-2.6598925882751137,0.0,-0.7049046459276652,0.0,0.1073614898384147,0.0,0.05072974322662377,0.0,-0.018619473850702267,0.0,1.663176478623067,0.0,-0.4734222759570867,0.0,-1.547521410275193,1.0,0.30157634772233066,0.0,-4.978011519971356,0.0,0.053163490158066685,0.0,0.025479403058170647,0.0,1.0636426957423828,1.0,0.6717318388917357,1.0,-0.035803323719206484,0.0,0.27412916316422686,0.0,-4.5417755226155645,1.0,0.2753846359629033,0.0,4.6278646096281495,1.0,0.5489863924012325,0.0,0.29678486170055723,1.0,-0.28271204677997674,0.0,-3.246176646965407,0.0,0.4877827676966267,1.0,0.09168509451849939,0.0,0.05737204776239358,0.0,1.32979368214938,1.0,-0.35163497797143034,0.0,-0.09054859131224205,0.0,-2.5822113551431123,0.0,-0.38001886599343804,0.0,-3.3068238109547843,0.0,0.0614285058216552,0.0,0.015452606745898805,0.0,0.6926020596280171,0.0,30.006025791168213
S-CPI,0.3,0.05915824500533799,0.0,-0.1729922837101428,0.0,-0.39024180213529447,1.0,-0.2131284561406317,0.0,0.9304856414227815,1.0,0.5301211644333005,0.0,-0.07684594036512557,0.0,0.09449105350146812,0.0,0.04917115512260145,0.0,-0.1632123019761582,0.0,-17.419154364315748,1.0,-1.4298669334433531,1.0,0.26677555149518356,0.0,5.628061273347328e-14,0.0,0.0051874067588698275,0.0,0.06918354909510409,0.0,0.02652410965824271,0.0,-1.2812739396157542,0.0,-0.4380780319918516,0.0,0.010351843466162674,0.0,0.061112371149827614,0.0,0.17750375263577184,0.0,0.9422041211562958,1.0,-0.3041560148915886,0.0,-0.06645301198384931,0.0,-0.012031624628108228,0.0,0.08855722899299805,0.0,1.5133657738057635,1.0,-1.5989428920607174,1.0,-0.681118553804069,0.0,0.3375535639935773,0.0,-0.7000111704281036,1.0,0.04149649453869651,0.0,0.5471907084230148,1.0,-0.03497229016861323,0.0,-2.254523150063809,1.0,0.014756390733887967,0.0,-0.1693658827905843,0.0,-0.4963339014294109,1.0,-0.29696059001992686,0.0,-0.04383588066830406,0.0,-4.6512917481110065,1.0,-0.8518681878351709,0.0,-0.5298391925024778,0.0,-0.21905716205017794,0.0,0.08903349499376256,0.0,-0.023095869159132604,0.0,-7.300116446749531,0.0,0.2276127859566727,0.0,0.07530803654867443,0.0,30.116285800933838
S-CPI,0.5,0.0007737864577150207,0.0,0.0,0.0,-16.9324019926206,1.0,-0.03620358784572919,0.0,0.014458557533339219,1.0,0.0,0.0,0.0,0.0,0.22367279326258,0.0,-0.0860094059184535,0.0,-2.3699977714858673,0.0,-0.7099497299972796,1.0,-0.12091869070067476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058278284446750695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012155287268990715,0.0,0.0,0.0,-0.06328059135702604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02435158890703536,1.0,0.0064241256364037345,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04458594459977954,0.0,0.4955809515418013,1.0,-0.5161091809389353,0.0,-2.386481555467947,1.0,0.0,0.0,0.0,0.0,0.1359819866791841,1.0,0.0,0.0,-0.005259458370603332,0.0,0.11684731447297793,1.0,0.2347142427128806,0.0,0.0,0.0,0.03933940860482979,0.0,0.12598165832985003,0.0,-0.1660984913773928,0.0,0.0018736203153569269,0.0,0.0,0.0,0.0,0.0,23.264249801635742
S-CPI,0.65,0.025499464280215708,0.0,-0.08633348119387577,0.0,0.041830633119449734,1.0,0.04974985361470074,0.0,-0.47967742044377676,1.0,-0.5258361108289056,0.0,-0.08624161337768846,0.0,-0.004635787820011456,0.0,-1.7823243954654067,0.0,0.015269309620344477,0.0,0.0430856058509526,1.0,0.7908126362036288,1.0,-0.00042104404768690415,0.0,0.019480469707262516,0.0,0.04112760616999142,0.0,0.01854309844380659,0.0,0.03030078629856437,0.0,0.40955354876995675,0.0,0.010872984558933006,0.0,-0.024683414506956852,0.0,-0.05115649219191039,0.0,0.003679798941625945,0.0,0.6963451189395159,1.0,-0.06697843377687245,0.0,-0.52016572227828,0.0,-1.2719384463096477,0.0,0.23716873757297038,0.0,-4.460122427793513,1.0,-0.2034557489316672,1.0,1.1704177232285708,0.0,-0.6703580073673997,0.0,1.0267366336283277,1.0,-0.44576159699747925,0.0,0.019324401405063526,1.0,-0.059857216329212204,0.0,-0.12142526611034672,1.0,-1.6649744415844614,0.0,0.1503064259350027,0.0,2.203330227579407,1.0,1.1260844681521238,0.0,0.054140004509139146,0.0,0.36626905608778265,1.0,0.012741002592857773,0.0,-0.015085071770454756,0.0,0.055986029289584564,0.0,0.00815644689631575,0.0,0.010086847936182124,0.0,-0.7601540896367209,0.0,-0.0023027526766543475,0.0,-1.0478850231414967,0.0,31.63242197036743
S-CPI,0.85,-0.346181505880404,0.0,-1.6108116617875332,0.0,-3.6094545174541897,1.0,-2.7878790107626745,0.0,-2.549256338942044,1.0,1.0852383871440565,0.0,-0.8037510493949466,0.0,0.3235894910396905,0.0,1.0789147084553274,0.0,2.295607084560646,0.0,2.4566539996030343,1.0,0.7993983195473952,1.0,-0.720405997006902,0.0,-0.5162181785689233,0.0,-0.32426236369793954,0.0,-0.6830457605792842,0.0,-1.487954825020581,0.0,0.5486358895330403,0.0,-1.7803552007816876,0.0,-1.8108961474913576,0.0,-1.7480571755655065,0.0,0.05655391082075424,0.0,-0.310817338928608,1.0,-0.6569241657135729,0.0,-0.5402266263022532,0.0,-1.8771837405491323,0.0,0.009406019233724106,0.0,-0.03372669783022214,1.0,-0.39761718472891067,1.0,0.4340383809632034,0.0,-4.349218483280772,0.0,0.6195826022605777,1.0,-3.5540626496380456,0.0,4.777389787606036,1.0,0.28376979242859246,0.0,-2.1726214298462647,1.0,-0.7126742723447379,0.0,5.696225543325096,0.0,-2.342323980206296,1.0,-2.9497153003489984,0.0,1.23740109620952,0.0,-1.5933835895682456,1.0,-9.4733821273202,0.0,1.0498339269250858,0.0,-0.08879237866748067,0.0,0.7616588425875789,0.0,-0.46591660341637,0.0,-0.4233991000568053,0.0,0.15019377104396323,0.0,-0.8192407214821315,0.0,30.351235151290894
